primary_label,file_path,offset_sec
22956,../data/train_audio/22956/iNat328497.ogg,0
22956,../data/train_audio/22956/iNat328497.ogg,5
22956,../data/train_audio/22956/iNat328497.ogg,10
22956,../data/train_audio/22956/iNat328497.ogg,15
22956,../data/train_audio/22956/iNat328497.ogg,20
22956,../data/train_audio/22956/iNat328497.ogg,25
22956,../data/train_audio/22956/iNat330827.ogg,0
22956,../data/train_audio/22956/iNat330827.ogg,5
22956,../data/train_audio/22956/iNat330827.ogg,10
22956,../data/train_audio/22956/iNat330827.ogg,15
22956,../data/train_audio/22956/iNat330827.ogg,20
22956,../data/train_audio/22956/iNat330827.ogg,25
22956,../data/train_audio/22956/iNat330827.ogg,30
22956,../data/train_audio/22956/iNat804970.ogg,0
22956,../data/train_audio/22956/iNat804970.ogg,5
22956,../data/train_audio/22956/iNat804970.ogg,10
22956,../data/train_audio/22956/iNat804970.ogg,15
22961,../data/train_audio/22961/iNat846512.ogg,0
22961,../data/train_audio/22961/iNat846512.ogg,5
22961,../data/train_audio/22961/iNat846512.ogg,10
22961,../data/train_audio/22961/iNat1662496.ogg,0
22961,../data/train_audio/22961/iNat1662496.ogg,5
22961,../data/train_audio/22961/iNat1662496.ogg,10
22961,../data/train_audio/22961/iNat1662496.ogg,15
22961,../data/train_audio/22961/iNat1662496.ogg,20
22961,../data/train_audio/22961/iNat1662496.ogg,25
22961,../data/train_audio/22961/iNat1662496.ogg,30
22961,../data/train_audio/22961/iNat1662496.ogg,35
22961,../data/train_audio/22961/iNat1662496.ogg,40
22961,../data/train_audio/22961/iNat1662496.ogg,45
22961,../data/train_audio/22961/iNat1662496.ogg,50
22961,../data/train_audio/22961/iNat1662496.ogg,55
22961,../data/train_audio/22961/iNat1657948.ogg,0
22961,../data/train_audio/22961/iNat1657948.ogg,5
22961,../data/train_audio/22961/iNat839121.ogg,0
22961,../data/train_audio/22961/iNat839121.ogg,5
22961,../data/train_audio/22961/iNat839121.ogg,10
22961,../data/train_audio/22961/XC1062603.ogg,0
22961,../data/train_audio/22961/XC1062603.ogg,5
22961,../data/train_audio/22961/XC1062603.ogg,10
22961,../data/train_audio/22961/XC1062603.ogg,15
22961,../data/train_audio/22961/XC1062603.ogg,20
22961,../data/train_audio/22961/XC1062603.ogg,25
22961,../data/train_audio/22961/XC1062603.ogg,30
22961,../data/train_audio/22961/XC1062603.ogg,35
22961,../data/train_audio/22961/XC1062603.ogg,40
22961,../data/train_audio/22961/XC1062603.ogg,45
22961,../data/train_audio/22961/XC1062603.ogg,50
22961,../data/train_audio/22961/XC1062603.ogg,55
22961,../data/train_audio/22961/iNat512578.ogg,0
22961,../data/train_audio/22961/iNat512578.ogg,5
22961,../data/train_audio/22961/iNat512578.ogg,10
22961,../data/train_audio/22961/iNat512578.ogg,15
22967,../data/train_audio/22967/iNat56387.ogg,0
22967,../data/train_audio/22967/iNat56387.ogg,5
22967,../data/train_audio/22967/iNat56387.ogg,10
22967,../data/train_audio/22967/iNat321313.ogg,0
22967,../data/train_audio/22967/iNat321313.ogg,5
22967,../data/train_audio/22967/iNat321313.ogg,10
22967,../data/train_audio/22967/iNat321313.ogg,15
22967,../data/train_audio/22967/iNat1697350.ogg,0
22967,../data/train_audio/22967/iNat1697350.ogg,5
22967,../data/train_audio/22967/iNat1697350.ogg,10
22967,../data/train_audio/22967/iNat1448422.ogg,0
22967,../data/train_audio/22967/iNat1448422.ogg,5
22967,../data/train_audio/22967/iNat1448422.ogg,10
22967,../data/train_audio/22967/iNat1448422.ogg,15
22967,../data/train_audio/22967/iNat1698104.ogg,0
22967,../data/train_audio/22967/iNat1698104.ogg,5
22967,../data/train_audio/22967/iNat1698107.ogg,0
22967,../data/train_audio/22967/iNat1698107.ogg,5
22967,../data/train_audio/22967/iNat1698107.ogg,10
22967,../data/train_audio/22967/iNat1698107.ogg,15
22967,../data/train_audio/22967/iNat1698107.ogg,20
22967,../data/train_audio/22967/iNat1698107.ogg,25
22967,../data/train_audio/22967/iNat1698107.ogg,30
22967,../data/train_audio/22967/iNat1698105.ogg,0
22967,../data/train_audio/22967/iNat1698105.ogg,5
22967,../data/train_audio/22967/iNat1698105.ogg,10
22967,../data/train_audio/22967/iNat1698105.ogg,15
22967,../data/train_audio/22967/iNat1698105.ogg,20
22967,../data/train_audio/22967/iNat911059.ogg,0
22967,../data/train_audio/22967/iNat911059.ogg,5
22967,../data/train_audio/22967/iNat911059.ogg,10
22967,../data/train_audio/22967/iNat911059.ogg,15
22967,../data/train_audio/22967/iNat911059.ogg,20
22973,../data/train_audio/22973/iNat28425.ogg,0
22973,../data/train_audio/22973/iNat28425.ogg,5
22973,../data/train_audio/22973/iNat28425.ogg,10
22973,../data/train_audio/22973/iNat28425.ogg,15
22973,../data/train_audio/22973/iNat28425.ogg,20
22973,../data/train_audio/22973/iNat28425.ogg,25
22973,../data/train_audio/22973/iNat28425.ogg,30
22973,../data/train_audio/22973/iNat28425.ogg,35
22973,../data/train_audio/22973/iNat28425.ogg,40
22973,../data/train_audio/22973/iNat326860.ogg,0
22973,../data/train_audio/22973/iNat326860.ogg,5
22973,../data/train_audio/22973/iNat326860.ogg,10
22973,../data/train_audio/22973/iNat326860.ogg,15
22973,../data/train_audio/22973/iNat326860.ogg,20
22973,../data/train_audio/22973/iNat326860.ogg,25
22973,../data/train_audio/22973/iNat326860.ogg,30
22973,../data/train_audio/22973/iNat326854.ogg,0
22973,../data/train_audio/22973/iNat326854.ogg,5
22973,../data/train_audio/22973/iNat326854.ogg,10
22973,../data/train_audio/22973/iNat330457.ogg,0
22973,../data/train_audio/22973/iNat330457.ogg,5
22973,../data/train_audio/22973/iNat330457.ogg,10
22973,../data/train_audio/22973/iNat330457.ogg,15
22973,../data/train_audio/22973/iNat330457.ogg,20
22973,../data/train_audio/22973/iNat326966.ogg,0
22973,../data/train_audio/22973/iNat326966.ogg,5
22973,../data/train_audio/22973/iNat326966.ogg,10
22973,../data/train_audio/22973/iNat326966.ogg,15
22973,../data/train_audio/22973/iNat326966.ogg,20
22973,../data/train_audio/22973/iNat326966.ogg,25
22973,../data/train_audio/22973/iNat1257589.ogg,0
22973,../data/train_audio/22973/iNat1257589.ogg,5
22973,../data/train_audio/22973/iNat1257589.ogg,10
22973,../data/train_audio/22973/iNat1257590.ogg,0
22973,../data/train_audio/22973/iNat1257590.ogg,5
22973,../data/train_audio/22973/iNat1257590.ogg,10
22973,../data/train_audio/22973/iNat1257590.ogg,15
22973,../data/train_audio/22973/iNat1257590.ogg,20
22973,../data/train_audio/22973/iNat1257590.ogg,25
22973,../data/train_audio/22973/iNat1257590.ogg,30
22973,../data/train_audio/22973/iNat1257590.ogg,35
22973,../data/train_audio/22973/iNat839779.ogg,0
22973,../data/train_audio/22973/iNat839779.ogg,5
22973,../data/train_audio/22973/iNat839779.ogg,10
22973,../data/train_audio/22973/iNat839779.ogg,15
22973,../data/train_audio/22973/iNat839779.ogg,20
22973,../data/train_audio/22973/iNat839779.ogg,25
22973,../data/train_audio/22973/iNat1267679.ogg,0
22973,../data/train_audio/22973/iNat1267679.ogg,5
22973,../data/train_audio/22973/iNat887040.ogg,0
22973,../data/train_audio/22973/iNat887040.ogg,5
22973,../data/train_audio/22973/iNat887102.ogg,0
22973,../data/train_audio/22973/iNat887102.ogg,5
22973,../data/train_audio/22973/iNat348132.ogg,0
22973,../data/train_audio/22973/iNat348132.ogg,5
22973,../data/train_audio/22973/iNat348132.ogg,10
22973,../data/train_audio/22973/iNat348132.ogg,15
22973,../data/train_audio/22973/iNat348132.ogg,20
22973,../data/train_audio/22973/iNat348132.ogg,25
22973,../data/train_audio/22973/iNat348132.ogg,30
22973,../data/train_audio/22973/iNat348132.ogg,35
22973,../data/train_audio/22973/iNat348132.ogg,40
22973,../data/train_audio/22973/iNat348132.ogg,45
22973,../data/train_audio/22973/iNat348132.ogg,50
22973,../data/train_audio/22973/iNat348132.ogg,55
22973,../data/train_audio/22973/iNat348132.ogg,60
22973,../data/train_audio/22973/iNat581610.ogg,0
22973,../data/train_audio/22973/iNat581610.ogg,5
